GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING BIRD ATLAS CODE	BREEDING BIRD ATLAS CATEGORY	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS275394831	2020-10-27 20:56:04	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Paraguay	PY	Alto Paraguay	PY-16							Parque Nacional Defensores del Chaco, Dpto. Alto Paraguay (Alto Chaco)	L2761754	H	-20.3100000	-60.3100000	1995-10-21		obsr520076	S20164772	Incidental	P20	EBIRD				1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS275481481	2020-10-27 20:56:04	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Paraguay	PY	Alto Paraguay	PY-16							Parque Nacional Defensores del Chaco, Dpto. Alto Paraguay (Alto Chaco)	L2761754	H	-20.3100000	-60.3100000	2002-10-03		obsr520076	S20166394	Incidental	P20	EBIRD				1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS275481439	2020-10-27 20:56:06	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Paraguay	PY	Alto Paraguay	PY-16							La Esperanza, Estancia, Dpto. Alto Paraguay (Alto Chaco)	L2761946	H	-19.9838889	-59.3025000	2002-10-03		obsr520076	S20167865	Incidental	P20	EBIRD				1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS275418191	2020-10-27 20:56:04	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Paraguay	PY	Alto Paraguay	PY-16							Parque Nacional Defensores del Chaco, Dpto. Alto Paraguay (Alto Chaco)	L2761754	H	-20.3100000	-60.3100000	2002-11-25		obsr520076	S20169282	Incidental	P20	EBIRD				1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS275418731	2021-03-16 18:34:10.629713	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Paraguay	PY	Alto Paraguay	PY-16							Kamba Akâ, Dpto. Alto Paraguay (Alto Chaco)	L2761936	H	-19.8450000	-58.7544444	2002-12-08		obsr520076	S20166398	Incidental	P20	EBIRD				1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS275489124	2021-03-16 18:34:07.988365	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Paraguay	PY	Alto Paraguay	PY-16							Estancia Campo Grande, Alto Paraguay (Alto Chaco)	L2761864	H	-19.7802778	-58.7819444	2003-01-09		obsr520076	S20161161	Incidental	P20	EBIRD				1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS275440411	2020-10-27 20:56:06	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Paraguay	PY	Alto Paraguay	PY-16							Kamba Akâ, Dpto. Alto Paraguay (Alto Chaco)	L2761936	H	-19.8450000	-58.7544444	2003-01-09		obsr520076	S20162660	Incidental	P20	EBIRD				1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS275489105	2021-03-16 18:34:10.659471	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Paraguay	PY	Alto Paraguay	PY-16							Kamba Akâ, Dpto. Alto Paraguay (Alto Chaco)	L2761936	H	-19.8450000	-58.7544444	2003-01-09		obsr520076	S20167159	Incidental	P20	EBIRD				1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS275461475	2020-10-27 20:56:04	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Paraguay	PY	Alto Paraguay	PY-16							Parque Nacional Defensores del Chaco, Dpto. Alto Paraguay (Alto Chaco)	L2761754	H	-20.3100000	-60.3100000	2008-11-23		obsr354980	S20161948	Historical	P62	EBIRD	1440			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS275483459	2021-03-16 18:34:07.342958	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Paraguay	PY	Alto Paraguay	PY-16							Parque Nacional Defensores del Chaco, Dpto. Alto Paraguay (Alto Chaco)	L2761754	H	-20.3100000	-60.3100000	2009-10-15		obsr354980	S20161849	Historical	P62	EBIRD	1440			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS275426857	2020-10-27 20:56:04	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Paraguay	PY	Alto Paraguay	PY-16							Parque Nacional Defensores del Chaco, Dpto. Alto Paraguay (Alto Chaco)	L2761754	H	-20.3100000	-60.3100000	2010-11-04		obsr354980	S20167113	Historical	P62	EBIRD	1440			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS350009495	2020-10-27 20:56:48	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			1				Paraguay	PY	Alto Paraguay	PY-16							Estancia Santa Teresita	L3975602	P	-20.3887217	-58.4355927	2015-10-16	19:51:00	obsr430326	S25560778	Traveling	P22	EBIRD	60	5.000		1	1	G1945561	0	1	0		Submitted from  BirdLog SA for Android v1.9.6		
URN:CornellLabOfOrnithology:EBIRD:OBS350009761	2020-10-27 20:56:48	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			9				Paraguay	PY	Alto Paraguay	PY-16							Tobich, Alto Paraguay	L3975606	P	-20.2922222	-58.5644444	2015-10-17	06:15:00	obsr430326	S25560796	Stationary	P21	EBIRD	300			1	1	G1945562	0	1	0		day list Submitted from  BirdLog SA for Android v1.9.6		
URN:CornellLabOfOrnithology:EBIRD:OBS433117802	2020-10-27 20:56:48	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			1				Paraguay	PY	Alto Paraguay	PY-16							Estancia Santa Teresita	L3975602	P	-20.3887217	-58.4355927	2015-10-16	19:51:00	obsr520076	S31822673	Traveling	P22	EBIRD	60	5.000		1	1	G1945561	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS467888932	2020-10-27 20:56:48	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			9				Paraguay	PY	Alto Paraguay	PY-16							Tobich, Alto Paraguay	L3975606	P	-20.2922222	-58.5644444	2015-10-17	06:15:00	obsr354980	S34562905	Stationary	P21	EBIRD	300			1	1	G1945562	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS433117870	2020-10-27 20:56:48	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			9				Paraguay	PY	Alto Paraguay	PY-16							Tobich, Alto Paraguay	L3975606	P	-20.2922222	-58.5644444	2015-10-17	06:15:00	obsr520076	S31822675	Stationary	P21	EBIRD	300			1	1	G1945562	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS467889050	2020-10-27 20:56:48	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			1				Paraguay	PY	Alto Paraguay	PY-16							Estancia Santa Teresita	L3975602	P	-20.3887217	-58.4355927	2015-10-16	19:51:00	obsr354980	S34562911	Traveling	P22	EBIRD	60	5.000		1	1	G1945561	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS494151395	2020-10-27 20:56:44	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Paraguay	PY	Alto Paraguay	PY-16							Los Tres Gigantes, estación biológica, Dpto. Alto Paraguay (Matogrosense)	L2763426	H	-20.0783333	-58.1611111	2015-12-27	06:00:00	obsr795598	S36528442	Traveling	P22	EBIRD_ARG	900	5.000		2	1		0	1	0		Esta lista fue realizada entre el 27 de diciembre del 2015 y el 5 de enero del 2016		
URN:CornellLabOfOrnithology:EBIRD:OBS364130648	2021-03-17 06:29:08.782957	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Paraguay	PY	Alto Paraguay	PY-16							Los Tres Gigantes, estación biológica, Dpto. Alto Paraguay (Matogrosense)	L2763426	H	-20.0783333	-58.1611111	2016-01-01	13:38:00	obsr665642	S26742268	Traveling	P22	EBIRD	12	6.000		7	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS410121320	2020-10-27 20:56:04	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Paraguay	PY	Alto Paraguay	PY-16							Parque Nacional Defensores del Chaco, Dpto. Alto Paraguay (Alto Chaco)	L2761754	H	-20.3100000	-60.3100000	2016-02-26	15:00:00	obsr430326	S30098092	Traveling	P22	EBIRD	180	60.000		3	1		0	1	0		Birds seen along road from Madrejon to Agua Dulce (bordering Defensores)		
URN:CornellLabOfOrnithology:EBIRD:OBS410111597	2020-10-27 20:56:04	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Paraguay	PY	Alto Paraguay	PY-16							Parque Nacional Defensores del Chaco, Dpto. Alto Paraguay (Alto Chaco)	L2761754	H	-20.3100000	-60.3100000	2016-02-26	06:00:00	obsr430326	S30097374	Traveling	P22	EBIRD	240	2.000		3	1		0	1	0		Cerro Leon		
URN:CornellLabOfOrnithology:EBIRD:OBS410124753	2020-10-27 20:56:04	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Paraguay	PY	Alto Paraguay	PY-16							Parque Nacional Defensores del Chaco, Dpto. Alto Paraguay (Alto Chaco)	L2761754	H	-20.3100000	-60.3100000	2016-02-27	06:00:00	obsr430326	S30098292	Traveling	P22	EBIRD	120	0.500		3	1		0	1	0		Madrejon y alrededores		
URN:CornellLabOfOrnithology:EBIRD:OBS410109274	2020-10-27 20:56:04	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Paraguay	PY	Alto Paraguay	PY-16							Parque Nacional Defensores del Chaco, Dpto. Alto Paraguay (Alto Chaco)	L2761754	H	-20.3100000	-60.3100000	2016-02-25	15:30:00	obsr430326	S30097223	Stationary	P21	EBIRD	240			3	1		0	1	0		Aves observados por la tarde alrededor del Campamento (casa) de Cerro Leon		
URN:CornellLabOfOrnithology:EBIRD:OBS438447184	2020-10-27 20:56:04	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			6				Paraguay	PY	Alto Paraguay	PY-16							Parque Nacional Defensores del Chaco, Dpto. Alto Paraguay (Alto Chaco)	L2761754	H	-20.3100000	-60.3100000	2016-10-22	10:00:00	obsr667163	S32223560	Traveling	P22	EBIRD	120	25.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS441494781	2020-10-27 20:56:49	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			2				Paraguay	PY	Alto Paraguay	PY-16							Tobich Guyra Paraguay	L5069015	P	-20.3038600	-58.5523000	2016-10-20	07:05:00	obsr679061	S32447152	Traveling	P22	EBIRD	180	2.500		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS462627995	2020-10-27 20:56:49	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			1				Paraguay	PY	Alto Paraguay	PY-16							Los Tres Gigantes, Estación Biológica	L5395629	P	-20.0787730	-58.1614070	2017-01-31	11:17:00	obsr667383	S34115203	Traveling	P22	EBIRD	65	1.200		3	1	G2186209	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS462624921	2021-03-25 09:32:50.025326	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Paraguay	PY	Alto Paraguay	PY-16							Filadelfia, Línea 2, Bahía Negra, Línea 1, Loma Plata	L5395693	P	-20.1841670	-58.2691670	2017-01-29		obsr658568	S34114957	Historical	P62	EBIRD	300			5	1	G2186188	0	1	0				
